,CustomerID,prob_churn
2134,9833-TGFHX,0.2765002886175113
5243,0471-ARVMX,0.27639873189092207
5210,0423-UDIJQ,0.2763917326589919
7035,9767-FFLEM,0.27549796263063747
6324,4003-FUSHP,0.27540437640680454
4887,6624-JDRDS,0.2753952143159769
6396,3069-SSVSN,0.2753232932936941
6434,2279-AXJJK,0.27531835223688905
1961,1091-SOZGA,0.27511349832242177
6632,2599-CZABP,0.27471988539172715
5967,5088-QZLRL,0.2740728489832658
2305,2640-LYMOV,0.27406142308014125
2792,7617-EYGLW,0.2740233056012301
2919,6896-SRVYQ,0.27401364036690096
4319,4232-JGKIY,0.2740129847650993
6520,0691-NIKRI,0.27315267698994605
5256,8003-EWNDZ,0.27281740881598515
2325,2731-GJRDG,0.27222987096057133
5328,2832-SCUCO,0.272124753451386
6543,8735-DCXNF,0.2720197065835183
1916,8627-ZYGSZ,0.27176908572152014
2307,2393-DIVAI,0.2715444618272695
2406,5575-TPIZQ,0.27150574670464095
3493,4365-MSDYN,0.2714170283780614
4265,3890-RTCMS,0.27134324705087476
5327,2988-GBIVW,0.27125341131158
2176,5973-EJGDP,0.27121575551379756
3327,7892-QVYKW,0.27112874018606403
4774,4324-AHJKS,0.27110363752592737
5797,8731-WBBMB,0.27090332239794723
3954,7610-TVOPG,0.2700999958556819
5267,8065-BVEPF,0.2699304039611714
2820,8985-OOPOS,0.2696962123765919
4306,2229-VWQJH,0.26953496595057014
2987,2924-KHUVI,0.2693848706278643
5915,7856-GANIL,0.2691339758352981
5266,3594-KADLU,0.2690108142964942
6650,6576-FBXOJ,0.26843327670262945
2577,9904-EHEVJ,0.2683512083306202
6882,2267-WTPYD,0.2683415425319369
3777,7748-UMTRK,0.2681874098172996
6231,1356-MKYSK,0.2681430468160733
2848,6475-VHUIZ,0.26804720898789225
5535,9795-VOWON,0.2677200152587694
6902,6897-UUBNU,0.26744977108187834
1957,3071-VBYPO,0.2671003255734766
6234,5828-DWPIL,0.2667883458267123
5821,4724-WXVWF,0.2664412497405833
5838,6284-KMNUF,0.2663477615047933
5235,3709-OIJEA,0.2662968450273833
1983,3780-YVMFA,0.2660735541171592
4635,2522-AHJXR,0.26578144992558683
3495,5802-ADBRC,0.26573909311050703
6681,9828-QHFBK,0.2656152164371508
6886,6300-BWMJX,0.2653243054440768
1912,1215-FIGMP,0.2649078110246849
6187,7526-IVLYU,0.26490222072828185
3055,3584-WKTTW,0.26473541208714746
4205,9097-ZUBYC,0.2643123215796854
6973,9039-ZVJDC,0.2642843928561888
3224,3402-XRIUO,0.2641171450459244
5183,7853-WNZSY,0.2632607024635916
3487,9798-DRYDS,0.26252777969097535
3417,3744-ZBHON,0.262162965340186
2200,5628-RKIFK,0.26210551465875703
5171,4693-VWVBO,0.2619663159527493
6801,2027-CWDNU,0.26149398294148596
2092,0895-LMRSF,0.2614745238282594
3968,1215-VFYVK,0.2613004665459834
2058,0959-WHOKV,0.26124227078335016
3544,8064-RAVOH,0.26116381732470506
4754,5600-KTXFM,0.2603593904647324
5711,4282-ACRXS,0.2602697407387368
2980,2811-POVEX,0.25994438761990846
3388,4832-VRBMR,0.25963292572894414
5974,5982-FPVQN,0.2595409813631838
3022,6968-GMKPR,0.2594825593383893
5534,2303-PJYHN,0.25934054705620546
6995,2843-CQMEG,0.25912607614016836
3436,4010-YLMVT,0.2590552142617274
2315,0215-BQKGS,0.2590374338173458
5667,7017-VFULY,0.25898792456121816
2845,0114-RSRRW,0.2588361130678976
2078,0314-TKOSI,0.25879891704200036
5732,3858-XHYJO,0.2575318571646625
5718,5018-HEKFO,0.25735763426777336
3381,7483-IQWIB,0.2571498719042127
3291,1845-CSBRZ,0.25702632757526245
5595,4828-FAZPK,0.25690298287254487
6176,4118-CEVPF,0.2568656471020553
3279,6637-KYRCV,0.2568412752685181
4045,5311-IHLEI,0.25665583835571953
4626,4950-BDEUX,0.256458186771038
2461,0810-BDHAW,0.2564249101775498
3295,7409-JURKQ,0.25638551859482434
6864,3174-RKMOW,0.25626233624770745
3124,4918-FYJNT,0.2557495947110879
3983,9512-PHSMG,0.2557160891387394
4034,8059-UDZFY,0.25542633712026536
2493,2672-TGEFF,0.25511632170479703
3685,5198-EFNBM,0.255099505605497
3312,0564-MUUQK,0.25501687979764937
3562,4947-DSMXK,0.2549737217053683
4194,9099-FTUHS,0.25489796966847406
2251,2475-MROZF,0.2548788980535079
6352,0690-SRQID,0.25474361181345634
5485,1394-SUIUH,0.25446064751322006
4647,3537-HPKQT,0.2544561574208685
6222,5144-PQCDZ,0.2544167430996515
6245,2862-PFNIK,0.2543508026410831
3155,8952-WCVCD,0.25431690678057683
5790,1935-IMVBB,0.2542319235617094
6100,7636-XUHWW,0.25372251883643643
4340,1335-HQMKX,0.2536146415811265
7037,7750-EYXWZ,0.25355971440835895
6298,0440-MOGPM,0.25335098236397746
4698,1767-TGTKO,0.2532793817840268
2020,9323-HGFWY,0.2532668864490378
5621,8739-QOTTN,0.25325583605590296
4097,2065-MMKGR,0.25316723092692917
5118,5215-LNLDJ,0.25292874744953553
2516,2732-ISEZX,0.2528850456889176
5690,4350-ZTLPI,0.25278013889960393
5307,9800-ONTFE,0.25273722809952853
4452,5201-FRKKS,0.25209010223838496
5155,7821-DPRQE,0.25176326098617363
2950,8970-ANWXO,0.2517404737806473
1908,5067-XJQFU,0.25164386164303226
4935,6917-YACBP,0.2515436550038606
2759,5370-IIVVL,0.2515360263367191
4824,3657-COGMW,0.25132281792948435
5068,2674-MLXMN,0.2510972541519021
3740,9825-YCXWZ,0.2504221511747473
2331,6689-VRRTK,0.250267689929806
3839,8166-ORCHU,0.24995227582430077
5384,7594-LZNWR,0.24986997700373978
2787,0668-OGMHD,0.24955736286386654
2507,8713-IGZSO,0.24836209031283304
2992,1656-DRSMG,0.2477731488456798
4437,3756-VNWDH,0.24769846660035522
2642,7296-PIXQY,0.2475256727717421
5393,7402-PWYJJ,0.24739711204699424
4343,2172-EJXVF,0.24734395908603607
5882,7109-MFBYV,0.24729407811694928
6939,7921-LMDFQ,0.24721566344705426
5164,3606-SBKRY,0.24702218974151302
3178,3144-KMTWZ,0.2466988063206049
6591,2486-WYVVE,0.24655142254849519
2214,4237-CLSMM,0.2465043684422082
6715,7426-GSWPO,0.24639685585862542
5629,8547-NSBBO,0.24637555943571832
6806,7103-IPXPJ,0.24633055446262397
2841,9277-JOOMO,0.24605698737676265
2786,0096-FCPUF,0.2458051695374225
5658,0303-WMMRN,0.2455861204742031
3256,0463-WZZKO,0.24516145488793675
3871,5133-VRSAB,0.24483190838799804
6186,2621-UDNLU,0.24458072097826525
4530,8148-BPLZQ,0.2444556696860267
6620,2669-QVCRG,0.24444834517823444
6672,4923-ADWXJ,0.2444279487169889
1894,6572-ADKRS,0.24397126391602658
6750,0898-XCGTF,0.2439003070739851
5479,4393-RYCRE,0.24376564566104703
5022,5955-EPOAZ,0.24326405829904119
5407,7808-DVWEP,0.24272991668232388
6684,6728-VOIFY,0.24230197484132207
2422,6647-ZEDXT,0.2422712520093893
4768,5712-VBOXD,0.24199982898311767
2744,0887-WBJVH,0.24197239946954188
3826,6131-FOYAS,0.24168924647473494
5968,8023-QHAIO,0.24164415061210298
5282,8705-DWKTI,0.24125783171826803
2525,9342-VNIMQ,0.24058498873553194
5092,0537-QYZZN,0.24033529711479865
5735,6261-LHRTG,0.23962080718702403
3323,3723-BFBGR,0.23921329432992175
6664,9332-GYWLO,0.23920101166716434
2277,4676-MQUEA,0.23916175906466797
4116,1406-PUQVY,0.23888535018866755
6956,5243-SAOTC,0.23816057775964444
5136,5951-AOFIH,0.2380239043615507
3062,4939-KYYPY,0.23785574933415302
2384,5076-YVXCM,0.2376054496488135
5527,4486-EFAEB,0.23729548279095092
2098,3167-SNQPL,0.23638839786198532
5195,7797-EJMDP,0.2362783136426917
6889,7976-CICYS,0.2361699678426071
5440,0584-BJQGZ,0.236081567252561
3715,5702-SKUOB,0.23578332780317426
2862,2625-TRCZQ,0.2357661053248823
5329,7036-ZZKBD,0.23570974732189165
2185,8111-BKVDS,0.23569526873528565
6523,3736-BLEPA,0.23542473858059618
6456,5188-HGMLP,0.23541163057317324
2023,7018-WBJNK,0.23536984059578725
4114,5897-ZYEKH,0.23528171900744405
1873,6713-OKOMC,0.23527930903501995
5461,1355-KUSBG,0.2351492017644648
5038,2186-QZEYA,0.23489448828248136
2784,0319-QZTCO,0.23485117872185876
3843,4191-XOVOM,0.23479641240570345
6485,4685-ERGHK,0.23456932313910886
5611,4879-GZLFH,0.23443155942101418
2568,5709-LVOEQ,0.23441243857939362
5203,0103-CSITQ,0.23441176872448824
3505,8378-LKJAF,0.2343207101619453
4497,2045-BMBTJ,0.23429841222041511
5100,0853-NWIFK,0.23405591330726508
2586,5651-YLPRD,0.23350443047105193
4237,3694-GLTJM,0.2333464126270103
6362,4819-HJPIW,0.23318374199905076
1937,3016-KSVCP,0.2331316764316649
5712,0365-TRTPY,0.23270237619880496
3727,7016-NVRIC,0.23248135421336072
6759,8799-OXZMD,0.2322256515994916
3035,2720-FVBQP,0.23191465244918524
2208,5760-WRAHC,0.231868515863313
2948,1866-OBPNR,0.2318321247472474
4413,2000-MPKCA,0.2308244675931119
5241,8746-OQQRW,0.23069151812406535
2268,0621-HJWXJ,0.23067382773504502
3499,8495-LJDFO,0.23020808671204995
6808,3545-CNWRG,0.23002777080693387
2234,4472-LVYGI,0.22992132135397175
6719,8317-BVKSO,0.2296412586547205
3899,8295-FHIVV,0.22961687481048973
5410,3807-BPOMJ,0.22937266537326406
5809,3370-GQEAL,0.22926356934138287
4756,7964-YESJC,0.22912335237450612
2117,2379-GYFLQ,0.22899582001471938
4673,2903-YYTBW,0.22890830554505878
2840,9788-YTFGE,0.22884138708188542
1952,8597-CWYHH,0.2288333682258137
4645,1814-DKOLC,0.22881167568762564
3130,6303-KFWSL,0.22875516212397884
3903,6351-SCJKT,0.22874529128987683
4186,5924-IFQTT,0.22848980346504286
5236,1386-ZIKUV,0.22822122774337633
4221,7682-AZNDK,0.22751234316964886
1895,8865-TNMNX,0.22711718349485707
6259,4673-KKSLS,0.22690256109234988
5004,1020-JPQOW,0.2268731367554339
2644,3524-WQDSG,0.22686426184789849
4665,7868-BGSZA,0.22652252901472586
5589,9500-LTVBP,0.2265085233202486
3489,6296-DDOOR,0.22619665830641947
6021,7502-BNYGS,0.2260918326682101
2212,5149-CUZUJ,0.2259158465655428
6655,4753-PADAS,0.2256556478083132
3604,3981-QSVQI,0.2256098434379449
6643,9389-ACWBI,0.2254957492140342
4108,1614-JBEBI,0.22541935641393232
4388,5294-DMSFH,0.22535127176237635
3811,0880-FVFWF,0.2248957655546893
5984,1707-HABPF,0.2245867621976594
4333,9817-APLHW,0.22450991928611183
5077,1518-OMDIK,0.22417007761119662
1941,6067-NGCEU,0.22396438856894488
2173,0111-KLBQG,0.22393054136716556
2926,1666-JZPZT,0.22392971682747476
5261,4929-ROART,0.22370386367322018
3085,3307-TLCUD,0.22366942255363376
2418,1216-JWVUX,0.2232183932723154
2338,4881-JVQOD,0.22274188001078318
4118,8715-KKTFG,0.22259716327603202
2284,2654-VBVPB,0.22255641646627405
2194,2320-SLKMB,0.22242504999766907
6582,4450-YOOHP,0.22227654444198647
4469,5206-HPJKM,0.22217036502030446
6991,9972-VAFJJ,0.22201709673745523
6844,1591-MQJTP,0.2214771223686055
4910,2716-GFZOR,0.22146222440429172
2654,7143-BQIBA,0.22121287678412455
4257,9938-EKRGF,0.22086369564353953
5922,4987-GQWPO,0.22081029676905217
2640,4869-EPIUS,0.22073445554507123
4704,7128-GGCNO,0.22041667581691318
3643,7389-KBFIT,0.21966968749541926
2319,1710-RCXUS,0.21966036294768954
3925,4016-BJKTZ,0.21960391958819195
3479,3689-MOZGR,0.2194034998115756
6424,8495-PRWFH,0.21910858152976642
5593,0899-WZRSD,0.2184598651415146
4862,1629-DQQVB,0.2184058090353448
5973,2270-CHBFN,0.21812092851161602
5182,0442-ZXKVS,0.21806235089972542
6954,5136-GFPMB,0.21797282848880753
3680,1357-MVDOZ,0.2178143255862738
5918,3703-TTEPD,0.2177167125615433
3301,7243-LCGGZ,0.21747531525464925
4583,9753-OYLBX,0.21746118898126338
4821,3727-JEZTU,0.21745765751644897
2894,2592-YKDIF,0.21745589179957164
3435,8974-OVACP,0.21744882903559454
6804,7878-RTCZG,0.21744000081357126
5425,6654-QGBZZ,0.21744000081357126
2247,1135-LMECX,0.21743823520022637
4998,6124-ACRHJ,0.21743470400459639
5684,7721-DVEKZ,0.21743117285037958
6854,0970-QXPXW,0.21743117285037958
2967,8605-ITULD,0.21742764173757587
2274,2866-IKBTM,0.21742764173757587
4946,1905-OEILC,0.21742587619670398
2141,7302-ZHMHP,0.21741351770049316
4164,6569-KTMDU,0.21741175224244766
2410,6952-OMNWB,0.21733168904797884
3230,6959-GQEGV,0.21706361741335442
4127,7089-XXAYG,0.21667103866003562
5215,6728-WYQBC,0.2165586767521716
1891,7310-EGVHZ,0.2165322712790499
2603,3717-OFRTN,0.21651642911353366
3907,1194-SPVSP,0.21651290874621487
5287,1202-KKGFU,0.21648816810600344
4763,8851-RAGOV,0.21641547040656545
6942,9609-BENEA,0.21625007850511394
3183,2155-AMQRX,0.21597932607079665
3572,2577-GVSIL,0.21558864993866753
5734,7025-IWFHT,0.21549812003079458
5930,3173-NVMPX,0.21534269944425333
2581,0851-DFJKB,0.21509004015824362
6583,6728-CZFEI,0.21484616745522106
3752,7175-NTIXE,0.21483449006511987
2947,4283-IVYCI,0.21476558561604878
5291,9426-SXNHE,0.21473910232690785
1872,1452-KIOVK,0.21445557513533092
2719,8807-ARQET,0.21423306068489953
3885,1169-SAOCL,0.2140980105747244
5230,9415-TPKRV,0.21408395996564605
3411,2911-WDXMV,0.21375464397514451
3845,1855-CFULU,0.21354745215114665
4574,2259-OUUSZ,0.21158001986957178
2660,2111-DWYHN,0.21154781876944628
2443,4013-GUXND,0.21153743471033234
3374,1170-SASML,0.2115353582270175
5720,3976-NLDEZ,0.21153051221146005
4005,2668-TZSPS,0.21152532044608774
3427,0673-IGUQO,0.21152532044608774
2238,6579-JPICP,0.21152358987835065
6829,3590-TCXTB,0.21152185932097373
4318,9122-UMROB,0.211520128773957
6653,2676-ISHSF,0.211520128773957
2088,8203-XJZRC,0.21151839823730054
1945,6380-ARCEH,0.21151666771100422
5925,8048-DSDFQ,0.21151666771100422
3296,3247-MHJKM,0.21151666771100422
6087,8749-CLJXC,0.21151147619427627
2364,3030-ZKIWL,0.21151147619427627
4638,7096-UCLNH,0.21151147619427627
4668,7698-YFGEZ,0.21150974570942066
6361,6286-SUUWT,0.2115080152349252
1967,3930-ZGWVE,0.2115010934405453
6064,3785-NRHYR,0.2114976326055165
6616,7601-WFVZV,0.21149417181192834
4470,8393-JMVMB,0.211490711059781
3212,1663-MHLHE,0.21148205936071576
5806,9441-QHEVC,0.211478598753611
3148,1015-OWJKI,0.2114768684655989
5518,9975-SKRNR,0.2114716776637237
7026,7203-OYKCT,0.21145353734517414
4878,3847-BAERP,0.21132118276092823
4658,0064-YIJGF,0.21124179795549214
4710,1732-FEKLD,0.21056163576487555
2727,5334-JLAXU,0.21049934723246141
4898,6627-CFOSN,0.21046565709433138
5989,2308-STERM,0.21002579348541417
6082,4936-YPJNK,0.2096812553733977
3018,9818-XQCUV,0.20948401209899226
4362,0396-HUJBP,0.20945308421054076
6704,2342-CKIAO,0.2093431455683056
6751,8006-PYCSW,0.20929506075532583
4134,1784-BXEFA,0.2092654402016895
4104,1796-JANOW,0.209238399795353
4082,4177-JPDFU,0.20913477201573882
6703,2978-XXSOG,0.20910010821812502
2540,1051-GEJLJ,0.2088746650833159
6419,3413-CSSTH,0.20864514959942596
6426,5716-LIBJC,0.2084998654187422
6748,4747-LCAQL,0.20834548160280075
6046,2896-TBNBE,0.20800753409155084
2726,5268-DSMNQ,0.2075584143597903
5240,8999-XXGNS,0.20734408248655603
4140,5569-IDSEY,0.20703254118591993
3033,2782-JEEBU,0.20693034679751
6276,1472-TNCWL,0.20679884314684788
4135,7351-MHQVU,0.20664827207812583
5687,2480-SQIOB,0.20644148373900942
6776,6258-NGCNG,0.206256230559626
4580,1353-GHZOS,0.2060687970545566
6922,4926-UMJZD,0.20588355041880083
3171,9470-XCCEM,0.20580753961281342
3822,8250-ZNGGW,0.20579065478289643
4402,1698-XFZCI,0.2046279918076614
5454,6344-SFJVH,0.2045398908648348
6394,6383-ZTSIW,0.20424869561429046
3793,5945-AZYHT,0.20418683719130715
3324,5447-WZAFP,0.2041091145062566
2480,4785-NKHCX,0.20404861388632894
3174,0409-WTMPL,0.20402361839708022
3862,8150-QUDFX,0.20392305004041797
3623,9101-NTIXF,0.20388936287509826
5409,0366-NQSHS,0.20374623860797209
2061,3675-YDUPJ,0.20368858818347021
6003,0816-TSPHQ,0.20367386304864746
5944,5919-VCZYM,0.20362337980474596
5848,3936-QQFLL,0.20350898560133063
2956,5067-DGXLL,0.20342490274520325
3755,0188-GWFLE,0.2033206759333359
6910,9700-ZCLOT,0.20328706286664683
5636,7811-JIVPF,0.20320836209237636
3687,7140-ADSMJ,0.20292048140410102
5747,2851-STERV,0.20286656298966732
2059,4075-JFPGR,0.20270555895595144
5408,2284-VFLKH,0.20240430602915627
2745,4660-IRIBM,0.2023369708369263
6157,3161-GETRM,0.2021524258869111
3257,4524-QCSSM,0.2020628848831598
3282,7188-CBBBA,0.20184587015521416
6809,1785-BPHTP,0.20183726297957158
6940,2925-MXLSX,0.20180442002917653
4193,9909-DFRJA,0.20166680455869296
2936,6806-YDEUL,0.20165306796955781
5179,7251-XFOIL,0.2016075897794426
4216,6734-CKRSM,0.20150689991841494
4514,6080-TCMYC,0.20150590854982547
6729,9770-LXDBK,0.20149187433711988
6390,0178-CIIKR,0.20131997455800463
2441,0030-FNXPP,0.20129328152479412
5082,3806-YAZOV,0.20125324693874908
5956,7880-XSOJX,0.20119710046293424
6173,9391-YZEJW,0.20117653183337783
2830,5989-OMNJE,0.20051240273092066
6123,3090-QFUVD,0.20032739967788643
4995,2542-HYGIQ,0.20031576428784184
3823,8562-GHPPI,0.20031077784716805
4055,2576-HXMPA,0.2003024673194573
6410,2220-IAHLS,0.20029748112687784
3243,7105-MXJLL,0.19999244448109774
4121,5151-HQRDG,0.19993563777041598
2248,4332-MUOEZ,0.19973232057735368
5223,1385-TQOZW,0.19962478376074852
2085,2294-SALNE,0.19927620213534988
5752,1409-PHXTF,0.19876699764799555
4974,8706-HRADD,0.1986894408993042
2669,7241-AJHFS,0.1986381510150837
4128,8070-AAWZP,0.1985131282453278
4035,7740-BTPUX,0.19748735840932302
4254,7669-LCRSD,0.19739555930986685
6329,3055-OYMSE,0.19719872855477033
3088,8189-HBVRW,0.19710225912382953
4321,9659-ZTWSM,0.19674418356153933
3837,5140-FOMCQ,0.19662208789808736
4020,0484-FFVBJ,0.19650623737421166
4988,5345-BMKWB,0.19649608031755134
1925,2673-CXQEU,0.1964192214917782
3368,7361-YPXFS,0.19638964516933247
2353,4908-XAXAY,0.19609420564231253
3913,1229-RCALF,0.1959815120166426
2779,0384-RVBPI,0.19586150039042827
5330,0265-PSUAE,0.1957040759464538
6453,6394-HHHZM,0.19569980717810787
3920,4860-YZGZM,0.1956316845088867
4320,2402-TAIRZ,0.19548014862927673
3284,3221-CJMSG,0.1954250276984613
5635,9633-DENPU,0.19531272232213134
2890,9089-UOWJG,0.19505383707744203
5289,1852-XEMDW,0.19497993939253225
5782,9700-ISPUP,0.194880325614782
5059,2700-LUEVA,0.19475910226621362
5771,9708-KFDBY,0.19475259321231858
4984,7926-IJOOU,0.19471191536209614
6201,9693-XMUOB,0.1946180347954432
4631,9040-KZVWO,0.19455279490190183
3443,4079-VTGLK,0.19393208332710862
5969,4397-FRLTA,0.19384340277660003
4308,1336-EZFZY,0.19380449034623842
4295,0330-BGYZE,0.19357861782162308
5668,5562-YJQGT,0.19250108092802531
2789,9408-HRXRK,0.1917163399877504
3642,4083-BFNYK,0.1916844027938545
2679,6921-OZMFH,0.19164395302138054
6796,8080-POTJR,0.1914544513334581
4682,9481-IEBZY,0.19138693093818887
3379,4138-NAXED,0.1913169837188994
6969,2758-RNWXS,0.19114118482581
6360,7356-AYNJP,0.1911284621279074
5843,9701-CDXHR,0.19106742060402312
6140,3570-YUEKJ,0.19105936514202848
5554,8920-NAVAY,0.1910406301031638
6624,9644-UMGQA,0.19096868578399873
4904,4826-TZEVA,0.19091207789568462
2183,7663-ZTEGJ,0.19047200914449522
4632,1548-ARAGG,0.19044235917087088
5475,2359-KLTEK,0.1902602037263951
2756,8944-AILEF,0.18964963221994702
4448,0975-UYDTX,0.1892561610897245
2710,0774-IFUVM,0.1889831248795743
2973,7041-TXQJH,0.18897162380767862
2527,3199-NPKCN,0.1889067392993809
6294,0956-ACVZC,0.1888197114888359
5159,8410-BGQXN,0.1886811632930812
4294,6322-PJJDJ,0.18825071798830487
4175,5222-JCXZT,0.18822095873932532
4461,4558-CGYCZ,0.18820193438212732
2157,5522-JBWMO,0.18815674979808125
4370,7234-KMNRQ,0.18804820838727737
3573,9367-OIUXP,0.1880355342625938
1914,0557-ASKVU,0.18767010077458038
1877,8091-TTVAX,0.18762798800343405
4699,8439-LTUGF,0.187561869098769
2109,7102-JJVTX,0.187260728824361
5288,6112-KTHFQ,0.18720680630059852
3517,2212-LYASK,0.1871165497652007
6197,6131-JLWZM,0.18708368700268244
4924,8474-UMLNT,0.18702970771964278
4890,1919-RTPQD,0.18687239222725913
3344,3977-QCRSL,0.18679862217055612
2688,3391-JSQEW,0.1867447549533423
2221,5968-XQIVE,0.18674201981711924
6249,7395-XWZOY,0.1866911841088732
6311,3363-EWLGO,0.18653553947184054
3398,5934-TSSAU,0.18632865528709103
6581,5298-GSTLM,0.18618018038926337
2875,5478-JJVZK,0.18601652850604947
5634,8878-RYUKI,0.18594950407614128
4059,9357-UJRUN,0.1859290846866644
4928,7733-UDMTP,0.18592279366955644
5763,6723-WSNTY,0.18571902856894532
3395,7746-QYVCO,0.18552109799148697
3787,8384-FZBJK,0.18550093260355807
6976,2750-BJLSB,0.1852934650323191
4708,3675-EQOZA,0.18521361776720732
2905,5977-CKHON,0.18502887158725767
7014,4501-VCPFK,0.1844475532193758
3084,2851-MMUTZ,0.1843005501064772
3313,0701-RFGFI,0.18412779652820827
6731,8344-WFMFH,0.18392187926645426
1947,7123-WQUHX,0.18378631822663935
2435,8224-IVVPA,0.1836806616800719
2142,9571-EDEBV,0.18338029841757225
2054,9058-HRZSV,0.1828194472196284
6816,5481-NTDOH,0.18259168212059235
5084,6253-WRFHY,0.18207063010503563
2476,7382-DFJTU,0.181954660572501
2765,8268-YDIXR,0.1816837228646374
2201,0206-TBWLC,0.181516902529427
6282,6733-LRIZX,0.1813946335420782
3809,3130-ICDUP,0.18139362081176635
5417,5734-EJKXG,0.18132930292803237
3906,2439-QKJUL,0.18125600423634028
4103,6377-KSLXC,0.1811713275207459
4273,8123-QBNAZ,0.18116714403592213
5430,3339-EAQNV,0.18098136504815066
2451,7706-DZNKK,0.18085555752950894
2417,6621-YOBKI,0.18073150516893466
6209,9943-VSZUV,0.180579063650325
4913,3192-LNKRK,0.18044894591207994
2733,4189-NAKJS,0.1799261524005471
6967,7746-AWNQW,0.17939611801831085
6621,2478-EEWWM,0.17938364673488094
6756,5850-BDWCY,0.1791044562437896
1950,6728-DKUCO,0.17908942318240725
1962,2928-HLDBA,0.1787721218722456
6724,4657-FWVFY,0.17870461148834732
4236,6972-SNKKW,0.1786639887275975
5228,7787-BNTZM,0.17851954865682262
5448,8190-ZTQFB,0.17847912983355413
4381,9618-LFJRU,0.17810278255813197
2460,2202-OUTMO,0.17808321822589623
4963,1768-HNVGJ,0.177921007370906
2453,9505-SQFSW,0.1778664397680861
2672,5832-TRLPB,0.17775449659741777
4457,9821-BESNZ,0.17761731199019337
4611,0655-YDGFJ,0.17744731160463006
6035,6345-HOVES,0.1773085795584124
6477,8409-WQJUX,0.17730023163363937
5567,0708-SJDIS,0.17717647318541307
4851,0440-QEXBZ,0.17704224697420093
5620,7074-STDCN,0.1766607883798564
2296,0308-IVGOK,0.17603716692861784
5807,6705-LNMDD,0.17557544089911922
3104,0999-QXNSA,0.17555544987591645
4003,3170-GWYKC,0.17501129030975107
2782,1543-LLLFT,0.17484296346537115
6239,4712-AUQZO,0.17460983667923688
2544,0297-RBCSG,0.17436736412091644
3506,1153-GNOLC,0.17405291479963428
4270,4324-BZCKL,0.17403212181451955
2569,2692-AQCPF,0.17384694046876442
4187,7968-QUXNS,0.17358203492334345
6017,6490-FGZAT,0.1735567321439169
3538,3126-WQMGH,0.17310160122683887
3540,5732-IKGQH,0.17251055415603467
4243,0549-CYCQN,0.1724782932743271
4366,3530-CRZSB,0.1724451813292194
5078,6671-NGWON,0.17228827624696266
5513,9842-EFSYY,0.17217171766382813
5468,2320-YKQBO,0.17212113402474297
3180,5207-PLSTK,0.17174437768283635
2040,6778-JFCMK,0.1714749889479478
4528,3038-PQIUY,0.17110477621626513
2988,1925-GMVBW,0.17091351909746136
5975,9107-UKCKY,0.17090230604471174
6338,5081-NWSUP,0.17086769411592692
4805,7634-WSWDB,0.17078795404053032
6938,1956-YIFGE,0.1707531017620545
6877,4323-OHFOW,0.17039522989975053
2091,2985-JUUBZ,0.17031296083954647
2344,6797-UCJHZ,0.17027038350752677
6558,0943-ZQPXH,0.17016198168423607
5600,1376-HHBDV,0.17005774967757056
2025,7674-YTAFD,0.17004271471682844
2178,7916-VCCPB,0.16987214734006567
4897,7184-LRUUR,0.16979894542519808
5708,6202-JVYEU,0.16949185929217758
2775,8496-DMZUK,0.1693121253327055
2152,5651-CRHKQ,0.16895770181297645
3886,1110-KYLGQ,0.1685801523614901
5270,2853-CWQFQ,0.1685224979692336
6379,6198-PNNSZ,0.168045632016051
2172,4742-DRORA,0.16768684605714815
6980,9364-YKUVW,0.1676238083893557
5460,9475-NNDGC,0.16754204277217022
2541,5285-MVEHD,0.16749523162461766
2024,9142-KZXOP,0.16740639163700133
2227,4431-EDMIQ,0.16733130518350098
4253,0750-EKNGL,0.1670487541740268
2154,6583-SZVGP,0.16700392444409617
2585,4002-BQWPQ,0.16693140771461762
6608,9137-UIYPG,0.16684880369857913
5905,1208-NBVFH,0.16681271250529245
4595,4821-SJHJV,0.16661696394882206
2957,6281-FKEWS,0.16658299317830083
2230,5168-MQQCA,0.1665750235146738
5704,0786-IVLAW,0.16649723944944572
1907,8769-KKTPH,0.16641391799207356
2010,8017-UVSZU,0.1664080767778049
1930,8108-UXRQN,0.16639895168639166
4157,1867-TJHTS,0.16618626802139747
3943,4360-QRAVE,0.166120430135298
6692,2159-TURXX,0.16596437000477623
2299,5756-JYOJT,0.1659611092803083
5354,8979-CAMGB,0.16595773880982795
4133,1810-BOHSY,0.16594346476209493
4410,5996-NRVXR,0.16588770605942177
5441,1360-XFJMR,0.1656022339778649
5585,9909-IDLEK,0.16549804304629606
2146,2805-EDJPQ,0.16531867228167677
3933,5353-WILCI,0.16518456164647954
2952,6979-TNDEU,0.16508619625626603
6567,9853-JFZDU,0.16483888515335557
5423,8631-WUXGY,0.16479538362605625
5891,9970-QBCDA,0.1645319925199469
2954,9495-SKLKD,0.16451602698158208
3011,5522-NYKPB,0.16435240039230695
6734,2791-SFVEW,0.16426456742911574
4328,9494-BDNNC,0.164093066265282
6266,0239-OXEXL,0.1637315951108411
5503,0089-IIQKO,0.16365611645865388
5220,2074-GUHPQ,0.16356241571104768
6924,6341-AEVKX,0.16347382321871742
2068,1950-KSVVJ,0.1633176710729394
3067,9504-DSHWM,0.16330166940547652
3901,1179-INLAT,0.16318656973857165
5898,6933-FHBZC,0.16315134495494507
